student_id,risk_level,title,category,priority,status,detail
ST1048,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 50 sits below the cohort mid-point.
ST1048,Low Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,Medium,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST1049,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1049,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST1049,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1049,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1049,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 51 sits below the cohort mid-point.
ST1050,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1050,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 28/100 with 7 logins recorded.
ST1050,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST1050,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1050,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST1051,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 20/100.
ST1051,High Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1051,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 26% (25/27 sessions).
ST1051,High Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST1051,High Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST1052,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 35/100.
ST1052,High Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1052,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 46% (27/30 sessions).
ST1052,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 36/100 with 4 logins recorded.
ST1052,High Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST1053,Low Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1053,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST1053,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 55 sits below the cohort mid-point.
ST1053,Low Risk,Work through: Lesson 03 - Agile Scrum,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Agile & Scrum.
ST1053,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST1054,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1054,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST1054,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1054,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1054,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 40 sits below the cohort mid-point.
ST1055,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1055,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 46% (21/26 sessions).
ST1055,Medium Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST1055,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1056,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1056,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST1056,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1057,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 44/100.
ST1057,High Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1057,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 28% (10/27 sessions).
ST1057,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 35/100 with 8 logins recorded.
ST1057,High Risk,Work through: Lab Session 1 Recording,Learning resource,High,Recommended,Video - 60 min - Beginner - Software Development Models.
ST1058,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 42/100.
ST1058,High Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1058,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 29% (18/25 sessions).
ST1058,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 35/100 with 7 logins recorded.
ST1058,High Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST1059,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1059,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 27% (18/27 sessions).
ST1059,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST1059,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1059,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1060,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1060,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 40% (7/28 sessions).
ST1060,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST1060,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1060,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST1061,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1061,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 52% (22/30 sessions).
ST1061,Medium Risk,Work through: Introduction to UI/UX Design,Learning resource,High,Recommended,PDF - 45 min - Intermediate - UI/UX Design.
ST1061,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1061,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1062,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1062,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 52% (22/28 sessions).
ST1062,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST1062,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1062,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 37 sits below the cohort mid-point.
ST1063,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1063,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST1063,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1063,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST1063,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 42 sits below the cohort mid-point.
ST1064,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 34/100.
